pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782407782.668045,1,1,still,unknown,center,near,0,0.0,0.00,170 37 480 478
1782407783.428023,1,1,still,unknown,center,near,0,3.7,0.00,149 31 509 475
1782407783.597046,1,1,still,unknown,center,near,0,44.6,0.00,0 1 496 476
1782407783.773917,1,1,moving,unknown,center,near,1,70.5,12.44,0 2 441 474
1782407783.945934,1,1,moving,unknown,left,near,1,79.8,11.14,0 1 426 476
1782407784.116000,1,1,moving,unknown,left,near,1,81.6,10.72,0 2 411 477
1782407784.286974,1,1,moving,unknown,left,near,1,79.9,10.38,0 1 400 479
1782407784.456762,1,1,moving,unknown,left,near,1,76.0,10.01,0 2 395 479
1782407784.625650,1,1,moving,unknown,left,near,1,94.3,9.67,0 2 389 479
1782407784.813636,1,1,moving,unknown,left,near,1,69.8,2.06,0 4 386 479
1782407784.983661,1,1,still,unknown,left,near,0,46.7,1.58,0 4 384 478
1782407785.152226,1,1,still,unknown,left,near,0,32.4,1.21,0 4 382 479
1782407785.321231,1,1,still,unknown,left,near,0,22.9,0.94,0 2 379 479
1782407785.485989,1,1,still,unknown,left,near,0,16.4,0.98,0 2 376 479
1782407785.654067,1,1,still,unknown,left,near,0,12.0,0.82,0 2 377 478
1782407785.830254,1,1,still,unknown,left,near,0,6.4,0.77,0 1 387 480
1782407785.996760,1,1,still,unknown,left,near,0,5.2,0.91,0 1 395 477
1782407786.163980,1,1,still,unknown,left,near,0,7.3,1.25,0 2 405 476
1782407786.333622,1,1,moving,unknown,center,near,1,18.0,2.33,34 2 416 476
1782407786.512075,1,1,moving,unknown,center,near,1,36.9,4.05,85 3 428 475
1782407786.680173,1,1,moving,unknown,center,near,1,55.9,5.98,120 10 434 477
1782407786.852957,1,1,moving,unknown,center,near,1,76.5,8.41,155 20 454 476
1782407787.026025,1,1,moving,unknown,center,near,1,90.7,9.79,169 22 468 479
1782407787.207496,1,1,moving,unknown,center,near,1,93.2,9.08,155 20 471 479
1782407787.380323,1,1,moving,unknown,center,near,1,89.3,7.37,142 18 470 480
1782407787.550695,1,1,moving,unknown,center,near,1,74.2,5.15,141 10 452 478
1782407787.715410,1,1,moving,unknown,center,near,1,48.9,4.29,122 2 447 478
1782407787.897733,1,1,moving,unknown,center,near,1,26.7,4.82,102 2 444 478
1782407788.077157,1,1,moving,unknown,center,near,1,26.9,5.24,97 2 448 477
1782407788.257990,1,1,moving,unknown,center,near,1,31.4,4.72,95 0 457 477
1782407788.428631,1,1,moving,unknown,center,near,1,32.4,3.72,92 2 454 476
1782407788.620005,1,1,moving,unknown,center,near,1,31.0,2.27,88 2 454 476
1782407788.701734,1,1,moving,unknown,center,near,1,26.5,2.17,90 2 453 476
1782407788.794689,1,1,still,unknown,center,near,0,18.4,0.97,94 2 453 476
1782407788.872812,1,1,still,unknown,center,near,0,9.8,0.92,96 1 452 477
1782407788.963069,1,1,still,unknown,center,near,0,5.5,0.48,97 2 450 477
1782407789.064435,1,1,still,unknown,center,near,0,4.7,0.46,97 2 449 477
1782407789.145780,1,1,still,unknown,center,near,0,3.1,0.45,97 2 448 477
1782407789.223954,1,1,still,unknown,center,near,0,2.6,0.44,97 2 447 476
1782407789.301545,1,1,still,unknown,center,near,0,2.2,0.44,98 2 448 476
1782407789.375389,1,1,still,unknown,center,near,0,3.3,0.44,98 1 444 476
1782407789.453762,1,1,still,unknown,center,near,0,5.8,0.47,95 2 444 476
1782407789.533507,1,1,still,unknown,center,near,0,7.1,0.39,93 2 445 477
1782407789.612767,1,1,still,unknown,center,near,0,7.0,0.40,94 2 445 476
1782407789.682873,1,1,still,unknown,center,near,0,7.9,0.44,91 2 444 477
1782407789.761571,1,1,still,unknown,center,near,0,9.4,0.50,89 2 444 476
1782407789.838754,1,1,still,unknown,center,near,0,11.2,0.56,89 2 443 477
1782407789.922962,1,1,still,unknown,center,near,0,12.7,0.65,88 2 439 476
1782407789.997219,1,1,still,unknown,center,near,0,11.6,0.68,92 2 436 477
1782407790.085345,1,1,still,unknown,center,near,0,8.5,0.66,97 3 435 477
1782407790.157933,1,1,still,unknown,center,near,0,5.8,0.66,102 3 434 477
1782407790.293201,1,1,still,unknown,center,near,0,4.5,0.61,105 3 433 478
1782407790.375302,1,1,still,unknown,center,near,0,3.6,0.62,101 3 431 478
1782407790.452724,1,1,still,unknown,center,near,0,6.4,0.74,91 3 430 479
1782407790.529786,1,1,still,unknown,center,near,0,14.1,1.11,71 3 430 480
