pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782405676.095573,1,1,still,unknown,center,near,0,0.0,0.00,210 41 480 478
1782405676.563226,1,1,still,unknown,center,near,0,0.0,0.00,210 41 480 478
1782405676.675982,1,1,still,unknown,center,near,0,0.6,0.00,210 42 481 478
1782405676.780892,1,1,still,unknown,center,near,0,0.7,0.18,210 42 481 478
1782405676.881617,1,1,still,unknown,center,near,0,0.8,0.17,210 42 481 478
1782405676.996968,1,1,still,unknown,center,near,0,0.8,0.17,210 42 481 478
1782405677.103327,1,1,still,unknown,center,near,0,0.8,0.16,210 42 481 478
1782405677.203842,1,1,still,unknown,center,near,0,0.6,0.15,210 42 481 478
1782405677.310147,1,1,still,unknown,center,near,0,0.7,0.12,210 42 481 478
1782405677.411491,1,1,still,unknown,center,near,0,0.6,0.11,210 42 481 478
1782405677.514719,1,1,still,unknown,center,near,0,0.5,0.11,210 42 481 478
1782405677.621467,1,1,still,unknown,center,near,0,0.6,0.12,210 42 481 478
1782405677.727568,1,1,still,unknown,center,near,0,0.9,0.15,210 41 482 478
1782405677.826840,1,1,still,unknown,center,near,0,1.9,0.28,210 39 482 477
1782405677.934749,1,1,still,unknown,center,near,0,2.3,0.32,209 40 483 477
1782405678.032517,1,1,still,unknown,center,near,0,1.8,0.31,209 41 483 478
1782405678.134693,1,1,still,unknown,center,near,0,1.5,0.31,210 41 481 477
1782405678.233982,1,1,still,unknown,center,near,0,1.5,0.33,209 42 480 478
1782405678.334299,1,1,still,unknown,center,near,0,1.6,0.34,209 42 480 478
1782405678.441796,1,1,still,unknown,center,near,0,2.2,0.37,208 42 479 478
1782405678.551015,1,1,still,unknown,center,near,0,3.4,0.40,208 42 479 478
1782405678.652181,1,1,still,unknown,center,near,0,3.8,0.42,208 42 479 478
1782405678.753519,1,1,still,unknown,center,near,0,3.7,0.45,209 43 478 478
1782405678.855290,1,1,still,unknown,center,near,0,3.1,0.49,209 43 479 478
1782405678.959592,1,1,still,unknown,center,near,0,2.0,0.51,209 43 479 478
1782405679.059242,1,1,still,unknown,center,near,0,1.3,0.45,209 43 479 477
1782405679.159137,1,1,still,unknown,center,near,0,1.2,0.38,209 43 478 478
1782405679.259608,1,1,still,unknown,center,near,0,1.0,0.33,209 43 478 478
1782405679.362625,1,1,still,unknown,center,near,0,0.8,0.26,209 43 477 478
1782405679.467589,1,1,still,unknown,center,near,0,1.1,0.25,210 43 478 478
1782405679.564295,1,1,still,unknown,center,near,0,0.8,0.23,210 43 478 478
