pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782410358.712631,1,1,still,unknown,center,near,0,0.0,0.00,111 0 625 477
1782410358.967448,1,1,still,unknown,center,near,0,4.5,0.00,116 1 624 477
1782410359.030757,1,1,still,unknown,center,near,0,3.0,0.00,112 1 623 477
1782410359.092654,1,1,still,unknown,center,near,0,3.2,0.25,112 1 626 477
1782410359.163454,1,1,still,unknown,center,near,0,3.0,0.25,111 1 627 477
1782410359.241690,1,1,still,unknown,center,near,0,2.7,0.23,111 1 627 477
1782410359.319266,1,1,still,unknown,center,near,0,2.3,0.22,109 1 628 477
1782410359.397659,1,1,still,unknown,center,near,0,1.9,0.29,110 1 624 476
1782410359.475210,1,1,still,unknown,center,near,0,4.5,0.32,110 1 623 476
1782410359.538799,1,1,still,unknown,center,near,0,13.1,0.71,110 1 603 477
1782410359.599665,1,1,still,unknown,center,near,0,20.6,0.93,110 2 600 477
1782410359.662355,1,1,still,unknown,center,near,0,22.6,1.01,112 1 601 478
1782410359.739584,1,1,still,unknown,center,near,0,21.4,1.01,112 1 606 477
1782410359.817218,1,1,still,unknown,center,near,0,12.2,0.98,107 1 627 477
1782410359.878162,1,1,still,unknown,center,near,0,11.6,0.97,96 0 627 477
1782410359.939954,1,1,still,unknown,center,near,0,14.3,1.00,86 1 631 478
1782410360.002322,1,1,still,unknown,center,near,0,9.9,1.05,78 1 630 477
1782410360.064865,1,1,still,unknown,center,near,0,9.2,1.18,72 0 629 478
1782410360.128129,1,1,still,unknown,center,near,0,11.9,1.29,66 0 633 478
1782410360.190093,1,1,still,unknown,center,near,0,18.1,1.37,65 0 631 478
1782410360.251885,1,1,still,unknown,center,near,0,48.4,1.73,66 0 599 477
1782410360.314448,1,1,moving,unknown,center,near,1,63.8,2.10,66 0 588 479
1782410360.376156,1,1,moving,unknown,center,near,1,57.1,2.17,68 0 605 477
1782410360.438707,1,1,moving,unknown,center,near,1,59.4,2.37,71 0 584 478
1782410360.500992,1,1,moving,unknown,center,near,1,59.0,2.52,75 0 575 476
1782410360.564791,1,1,moving,unknown,center,near,1,56.9,2.59,79 0 573 476
1782410360.627811,1,1,moving,unknown,center,near,1,54.8,2.62,78 0 572 476
1782410360.690360,1,1,moving,unknown,center,near,1,37.6,2.62,79 0 569 476
1782410360.750843,1,1,moving,unknown,center,near,1,22.7,2.66,77 0 571 477
1782410360.812625,1,1,moving,unknown,center,near,1,28.6,2.72,75 0 568 476
1782410360.891147,1,1,moving,unknown,center,near,1,21.1,2.74,74 0 568 476
1782410360.952748,1,1,moving,unknown,center,near,1,15.5,2.69,72 0 569 477
1782410361.014896,1,1,moving,unknown,center,near,1,15.3,2.70,71 0 567 477
1782410361.078161,1,1,moving,unknown,center,near,1,14.1,2.48,70 0 568 477
1782410361.156334,1,1,moving,unknown,center,near,1,13.0,2.10,69 0 567 477
1782410361.233634,1,1,still,unknown,center,near,0,12.0,1.90,70 0 567 477
1782410361.295917,1,1,still,unknown,center,near,0,8.8,1.68,69 0 569 477
1782410361.358819,1,1,still,unknown,center,near,0,6.5,1.40,70 0 568 477
1782410361.420938,1,1,still,unknown,center,near,0,5.6,1.03,69 0 568 478
