pc_time,num_people,presence,auto_label,posture,zone,distance,moving,speed_px_s,motion_score,bbox
1782405909.852334,1,1,still,unknown,center,near,0,0.0,0.00,4 0 639 480
1782405910.506082,1,1,still,unknown,center,near,0,0.3,0.00,4 0 639 480
1782405910.673676,1,1,still,unknown,center,near,0,0.2,0.00,3 0 639 480
1782405910.840788,1,1,still,unknown,center,near,0,0.2,0.10,4 1 639 480
1782405910.998004,1,1,still,unknown,center,near,0,0.2,0.10,3 0 639 480
1782405911.154954,1,1,still,unknown,center,near,0,0.2,0.10,4 0 639 480
1782405911.315782,1,1,still,unknown,center,near,0,0.2,0.11,3 0 639 480
1782405911.481937,1,1,still,unknown,center,near,0,0.2,0.11,3 0 639 480
1782405911.643106,1,1,still,unknown,center,near,0,0.3,0.11,3 0 639 480
1782405911.804048,1,1,still,unknown,center,near,0,0.2,0.10,3 0 639 480
1782405911.959241,1,1,still,unknown,center,near,0,0.2,0.10,4 0 639 480
1782405912.114244,1,1,still,unknown,center,near,0,0.2,0.08,4 0 639 480
1782405912.277854,1,1,still,unknown,center,near,0,0.2,0.08,3 0 639 480
1782405912.445801,1,1,still,unknown,center,near,0,0.3,0.10,4 0 639 479
1782405912.598681,1,1,still,unknown,center,near,0,0.2,0.11,4 1 639 480
1782405912.757090,1,1,still,unknown,center,near,0,0.2,0.11,3 0 639 480
1782405912.917283,1,1,still,unknown,center,near,0,0.1,0.12,3 0 639 480
1782405913.081644,1,1,still,unknown,center,near,0,0.3,0.12,4 0 639 480
1782405913.240691,1,1,still,unknown,center,near,0,0.3,0.12,3 0 639 480
1782405913.392042,1,1,still,unknown,center,near,0,0.2,0.12,3 0 639 480
1782405913.545514,1,1,still,unknown,center,near,0,0.4,0.12,3 1 639 480
1782405913.701983,1,1,still,unknown,center,near,0,0.3,0.12,4 0 639 480
1782405913.859792,1,1,still,unknown,center,near,0,0.2,0.12,3 0 639 479
1782405914.017902,1,1,still,unknown,center,near,0,0.3,0.11,4 0 639 480
1782405914.169414,1,1,still,unknown,center,near,0,0.3,0.11,4 0 639 480
1782405914.324807,1,1,still,unknown,center,near,0,0.4,0.14,3 0 639 479
1782405914.490782,1,1,still,unknown,center,near,0,0.6,0.32,2 2 639 478
1782405914.666394,1,1,still,unknown,center,near,0,0.6,0.35,3 1 639 478
1782405914.820689,1,1,still,unknown,center,near,0,0.8,0.35,2 1 639 479
1782405914.972339,1,1,still,unknown,center,near,0,0.8,0.34,2 0 639 479
1782405915.127969,1,1,still,unknown,center,near,0,1.0,0.34,2 0 639 479
1782405915.298527,1,1,still,unknown,center,near,0,0.9,0.31,2 0 639 479
1782405915.462096,1,1,still,unknown,center,near,0,0.7,0.24,2 0 639 479
1782405915.624954,1,1,still,unknown,center,near,0,0.6,0.22,2 0 639 479
1782405915.787749,1,1,still,unknown,center,near,0,0.5,0.15,2 0 639 478
1782405916.071889,1,1,still,unknown,center,near,0,0.4,0.09,2 0 639 478
1782405916.237372,1,1,still,unknown,center,near,0,0.3,0.09,2 0 639 479
1782405916.407450,1,1,still,unknown,center,near,0,0.3,0.09,3 0 639 479
1782405916.570900,1,1,still,unknown,center,near,0,0.3,0.08,2 0 639 479
1782405916.643275,1,1,still,unknown,center,near,0,0.2,0.08,2 0 639 479
1782405916.713121,1,1,still,unknown,center,near,0,0.2,0.07,3 0 639 479
1782405916.785882,1,1,still,unknown,center,near,0,0.2,0.06,2 0 639 479
1782405916.854546,1,1,still,unknown,center,near,0,0.2,0.06,2 0 639 479
1782405916.926482,1,1,still,unknown,center,near,0,0.3,0.07,2 0 639 479
1782405916.997889,1,1,still,unknown,center,near,0,0.2,0.07,2 0 639 479
1782405917.073334,1,1,still,unknown,center,near,0,0.2,0.07,2 0 639 479
1782405917.136309,1,1,still,unknown,center,near,0,0.5,0.07,3 0 639 478
1782405917.205942,1,1,still,unknown,center,near,0,0.5,0.08,3 0 639 479
1782405917.274963,1,1,still,unknown,center,near,0,0.7,0.09,2 0 639 478
1782405917.340678,1,1,still,unknown,center,near,0,0.7,0.10,3 1 639 478
1782405917.406196,1,1,still,unknown,center,near,0,0.6,0.13,3 1 640 478
1782405917.468319,1,1,still,unknown,center,near,0,1.2,0.16,3 1 640 479
1782405917.527992,1,1,still,unknown,center,near,0,1.4,0.17,3 1 639 479
1782405917.587595,1,1,still,unknown,center,near,0,1.2,0.17,3 1 639 478
1782405917.651592,1,1,still,unknown,center,near,0,1.3,0.19,3 0 639 479
1782405917.716019,1,1,still,unknown,center,near,0,2.1,0.20,3 2 639 479
1782405917.770543,1,1,still,unknown,center,near,0,2.3,0.21,2 1 639 480
1782405917.839253,1,1,still,unknown,center,near,0,2.2,0.22,2 1 639 479
1782405917.909712,1,1,still,unknown,center,near,0,2.0,0.24,2 1 639 479
1782405917.974431,1,1,still,unknown,center,near,0,2.3,0.27,2 2 639 479
1782405918.037106,1,1,still,unknown,center,near,0,1.5,0.28,2 1 639 478
1782405918.101739,1,1,still,unknown,center,near,0,1.2,0.27,2 1 639 479
1782405918.173322,1,1,still,unknown,center,near,0,1.6,0.29,2 0 638 479
1782405918.391580,1,1,still,unknown,center,near,0,1.7,0.33,1 0 638 480
1782405918.463614,1,1,still,unknown,center,near,0,1.0,0.35,2 0 638 480
1782405918.530790,1,1,still,unknown,center,near,0,1.0,0.36,1 0 638 480
